Station,Datetime,Temp,WindSpd,WindDir,Humid,VapPress,DewPt,LocPres,GroundTemp
통영,2024-08-22 9:00,29.6,4.9,90,81,33.4,25.9,1004.6,31.4
통영,2024-08-22 10:00,30.3,5.3,90,81,34.8,26.6,1004.2,34.8
통영,2024-08-22 11:00,30.5,6.1,90,79,34.4,26.4,1004.1,38.2
통영,2024-08-22 12:00,30.8,6.9,90,78,34.6,26.5,1003.9,37.2
통영,2024-08-22 13:00,30.5,6.2,90,80,34.8,26.6,1003.3,35.3
통영,2024-08-22 14:00,30.8,6.7,90,76,33.6,26,1003.2,35.3
통영,2024-08-22 15:00,30.7,7.2,90,75,33,25.7,1002.7,34.2
통영,2024-08-22 16:00,30.6,6.8,110,75,32.8,25.6,1002.5,32.5
통영,2024-08-22 17:00,29.1,6.7,110,84,33.8,26.1,1002.4,30.8
통영,2024-08-22 18:00,29.5,7.4,110,81,33.2,25.8,1002.4,29.4
통영,2024-08-22 19:00,29.3,5.2,140,83,33.8,26.1,1002.5,29.1
통영,2024-08-22 20:00,28.8,4.8,110,85,33.6,26,1003.2,28.6
통영,2024-08-22 21:00,29,5.3,140,80,31.9,25.1,1003.8,28.1
통영,2024-08-22 22:00,28.5,4.1,110,83,32.2,25.3,1004.1,28
통영,2024-08-22 23:00,27.4,1.9,180,88,32.1,25.2,1004.5,27.9
통영,2024-08-23 0:00,27.1,1.9,140,91,32.4,25.4,1004.6,27.9
통영,2024-08-23 1:00,27.5,2.2,140,91,33.2,25.8,1004.3,27.7
통영,2024-08-23 2:00,27.6,2.5,140,89,32.8,25.6,1004.1,27.8
통영,2024-08-23 3:00,27.5,2.7,160,88,32.2,25.3,1004.4,27.3
통영,2024-08-23 4:00,26.7,1.1,290,90,31.5,24.9,1004,26.7
통영,2024-08-23 5:00,26.2,0.9,250,89,30.2,24.2,1004.2,26.2
통영,2024-08-23 6:00,25.9,1.2,70,86,28.6,23.3,1005,25.7
통영,2024-08-23 7:00,25.8,0.9,110,86,28.4,23.2,1005.3,26.1
통영,2024-08-23 8:00,27.6,1.5,110,76,27.9,22.9,1005.9,27.8
통영,2024-08-23 9:00,28.6,2.6,140,68,26.6,22.1,1005.9,30.3
통영,2024-08-23 10:00,30.3,2.5,140,66,28.4,23.2,1006.1,35.9
통영,2024-08-23 11:00,31.1,3.1,140,63,28.4,23.2,1006.1,40.3
통영,2024-08-23 12:00,31.6,3.1,160,60,27.7,22.8,1005.7,41.7
통영,2024-08-23 13:00,32,3.5,140,59,27.9,22.9,1005.5,41.3
통영,2024-08-23 14:00,32,2.7,160,57,27.1,22.4,1005.2,38.6
통영,2024-08-23 15:00,32.4,3.1,160,60,29.1,23.6,1005,36.4
통영,2024-08-23 16:00,32.2,3.2,140,62,29.7,23.9,1004.6,34.4
통영,2024-08-23 17:00,31.3,3,160,64,29.1,23.6,1004.6,32.9
통영,2024-08-23 18:00,30.6,3,110,67,29.3,23.7,1004.8,31.4
통영,2024-08-23 19:00,29.2,2.6,140,73,29.5,23.8,1005.3,29.7
통영,2024-08-23 20:00,28.4,2.2,110,78,30,24.1,1005.9,28.9
통영,2024-08-23 21:00,28,2.2,90,83,31.3,24.8,1006.3,28.4
통영,2024-08-23 22:00,27.8,1.6,90,84,31.3,24.8,1006.5,28.1
통영,2024-08-23 23:00,27.5,0.8,70,87,31.9,25.1,1006.8,27.8
통영,2024-08-24 0:00,27.1,1,70,89,31.9,25.1,1006.6,27.5
통영,2024-08-24 1:00,26.8,1.2,70,91,31.9,25.1,1006.6,27.3
통영,2024-08-24 2:00,26.6,1.1,50,91,31.7,25,1006.7,27
통영,2024-08-24 3:00,26.4,1.3,50,93,31.9,25.1,1006.9,26.9
통영,2024-08-24 4:00,26.2,0.6,50,94,31.9,25.1,1006.9,26.7
통영,2024-08-24 5:00,26.1,0.8,50,94,31.7,25,1007,26.6
통영,2024-08-24 6:00,26,0.6,50,95,31.9,25.1,1007.4,26.5
통영,2024-08-24 7:00,26.4,0.6,20,95,32.6,25.5,1007.7,27.5
통영,2024-08-24 8:00,27.9,0.4,0,90,33.6,26,1007.8,29.6
통영,2024-08-24 9:00,29.5,1,70,79,32.4,25.4,1007.9,32.6
통영,2024-08-24 10:00,30.5,1.7,70,75,32.6,25.5,1008.1,37.5
통영,2024-08-24 11:00,30.7,2.7,90,72,31.7,25,1007.9,42.1
통영,2024-08-24 12:00,31.8,1.4,90,68,31.9,25.1,1007.1,43.1
통영,2024-08-24 13:00,32,3.6,90,69,32.6,25.5,1006.9,44.8
통영,2024-08-24 14:00,32,4.2,90,65,30.7,24.5,1006.4,41.6
통영,2024-08-24 15:00,32,3.5,90,70,33.2,25.8,1005.7,38.9
통영,2024-08-24 16:00,32.8,3.2,110,63,31.3,24.8,1005.4,36.7
통영,2024-08-24 17:00,31.3,3.6,70,67,30.6,24.4,1005.3,34.5
통영,2024-08-24 18:00,30.1,3.4,90,68,28.9,23.5,1005.1,31.8
통영,2024-08-24 19:00,28.8,2.3,90,71,28.1,23,1005.5,30.1
통영,2024-08-24 20:00,28,1.6,90,75,28.3,23.1,1005.9,29
통영,2024-08-24 21:00,27.6,1,50,81,29.8,24,1006.2,28.4
통영,2024-08-24 22:00,27.1,0.8,50,85,30.4,24.3,1006.4,27.9
통영,2024-08-24 23:00,26.6,1.1,50,88,30.6,24.4,1006.5,27.5
통영,2024-08-25 0:00,26.4,1.2,50,90,30.9,24.6,1006.5,27.2
통영,2024-08-25 1:00,26.1,1.2,70,91,30.7,24.5,1006.4,26.8
통영,2024-08-25 2:00,26,0.7,50,92,30.7,24.5,1006.2,26.5
통영,2024-08-25 3:00,25.7,0.3,0,93,30.6,24.4,1006,26.2
통영,2024-08-25 4:00,25.6,0.7,50,93,30.4,24.3,1005.8,26
통영,2024-08-25 5:00,25.4,0.5,140,93,30,24.1,1005.7,25.8
통영,2024-08-25 6:00,25.2,0.1,0,94,30,24.1,1006.3,25.6
통영,2024-08-25 7:00,25.5,0.4,0,95,30.9,24.6,1006.5,26.5
통영,2024-08-25 8:00,27.2,0.3,0,87,31.3,24.8,1006.6,28.3
통영,2024-08-25 9:00,29.6,1.2,290,77,31.9,25.1,1006.3,33.7
통영,2024-08-25 10:00,31.6,0.7,230,69,32.1,25.2,1006,38.6
통영,2024-08-25 11:00,31.5,2.6,90,67,30.9,24.6,1006,42.1
통영,2024-08-25 12:00,32,3.3,90,63,29.8,24,1006,44.5
통영,2024-08-25 13:00,31.7,3.6,90,62,28.9,23.5,1005.3,45.4
통영,2024-08-25 14:00,32.2,3.2,90,64,30.7,24.5,1004.9,44.9
통영,2024-08-25 15:00,32,3.3,90,66,31.3,24.8,1004.6,41.7
통영,2024-08-25 16:00,31.3,3.6,90,73,33.2,25.8,1004.1,38.4
통영,2024-08-25 17:00,30.6,3.3,90,75,32.8,25.6,1004.2,35.9
통영,2024-08-25 18:00,30.1,2.8,140,69,29.3,23.7,1004,33.5
통영,2024-08-25 19:00,28.9,1.6,160,75,29.8,24,1004.1,31.3
통영,2024-08-25 20:00,27.7,0.7,50,82,30.4,24.3,1004.9,30
통영,2024-08-25 21:00,27.2,1.2,70,86,30.9,24.6,1005,29.1
통영,2024-08-25 22:00,26.6,1.3,70,89,30.9,24.6,1005.2,28.5
통영,2024-08-25 23:00,26.2,0,0,91,30.9,24.6,1005,27.9
통영,2024-08-26 0:00,26.1,1.1,360,91,30.7,24.5,1005.3,27.5
통영,2024-08-26 1:00,25.9,0.1,0,91,30.4,24.3,1004.9,27.1
통영,2024-08-26 2:00,25.5,0.3,0,92,29.8,24,1003.8,26.7
통영,2024-08-26 3:00,25.3,0.3,0,94,30.2,24.2,1003.8,26.3
통영,2024-08-26 4:00,25.1,1.7,290,94,29.8,24,1003.8,26.1
통영,2024-08-26 5:00,25.3,0.3,0,92,29.5,23.8,1003.8,25.9
통영,2024-08-26 6:00,25.2,1.6,320,93,29.7,23.9,1004.5,25.7
통영,2024-08-26 7:00,26.1,1.4,290,93,31.3,24.8,1004.6,27.6
통영,2024-08-26 8:00,28.1,0.8,290,85,32.2,25.3,1004.4,28.3
통영,2024-08-26 9:00,29.6,1.4,110,78,32.2,25.3,1004.5,35.2
통영,2024-08-26 10:00,31,1.6,180,71,31.9,25.1,1004.6,41.1
통영,2024-08-26 11:00,30.7,2,320,74,32.6,25.5,1004.1,37.7
통영,2024-08-26 12:00,30.4,0.5,320,73,31.7,25,1003.7,35.9
통영,2024-08-26 13:00,30.4,2.4,90,74,32.1,25.2,1003.1,39.4
통영,2024-08-26 14:00,32.6,3.4,90,67,32.8,25.6,1002.6,44.4
통영,2024-08-26 15:00,32.9,3,90,64,31.9,25.1,1001.8,41.8
통영,2024-08-26 16:00,32.1,3.5,90,63,30,24.1,1001.8,38.5
통영,2024-08-26 17:00,31.9,3.3,110,66,31.1,24.7,1001.8,36.4
통영,2024-08-26 18:00,30.6,2,90,70,30.6,24.4,1002.1,34
통영,2024-08-26 19:00,28.9,0.9,70,77,30.6,24.4,1002.2,31.7
통영,2024-08-26 20:00,27.9,0,0,82,30.7,24.5,1002.4,30.3
통영,2024-08-26 21:00,27.4,0.8,320,84,30.6,24.4,1002.9,29.4
통영,2024-08-26 22:00,27.2,0.8,50,87,31.3,24.8,1002.4,28.9
통영,2024-08-26 23:00,26.7,1.2,290,88,30.7,24.5,1002.3,28.2
통영,2024-08-27 0:00,26.5,2.4,290,90,31.1,24.7,1002.1,27.9
통영,2024-08-27 1:00,26.7,3,320,91,31.9,25.1,1001.5,27.7
통영,2024-08-27 2:00,26.7,3.1,290,92,32.1,25.2,1001.1,27.5
통영,2024-08-27 3:00,26.7,2.5,290,92,32.1,25.2,1001,27.5
통영,2024-08-27 4:00,26.6,2.8,290,91,31.7,25,1000.9,27
통영,2024-08-27 5:00,26.5,2.1,290,90,31.1,24.7,1000.9,26.8
통영,2024-08-27 6:00,26.5,2.6,290,90,31.1,24.7,1001,26.8
통영,2024-08-27 7:00,26.8,2.9,290,89,31.3,24.8,1001.2,27.2
통영,2024-08-27 8:00,28.4,2.6,290,83,32.1,25.2,1001.5,29.3
통영,2024-08-27 9:00,30,2,290,76,32.1,25.2,1001.6,33.9
통영,2024-08-27 10:00,30.8,2.2,290,72,31.9,25.1,1001.9,36.6
통영,2024-08-27 11:00,30.6,3.8,290,73,31.9,25.1,1001.8,36.5
통영,2024-08-27 12:00,30.4,1.1,290,75,32.4,25.4,1001.4,35.5
통영,2024-08-27 13:00,31.3,1.2,320,70,31.9,25.1,1001.1,38.6
통영,2024-08-27 14:00,31.6,1.7,110,68,31.5,24.9,1000.6,40.4
통영,2024-08-27 15:00,30.9,1.7,90,70,31.1,24.7,1000.3,37.9
통영,2024-08-27 16:00,31,1.4,50,68,30.4,24.3,1000,36.9
통영,2024-08-27 17:00,30.1,1.5,200,69,29.3,23.7,1000.4,35.4
통영,2024-08-27 18:00,29.4,2.4,290,69,28.3,23.1,1001.1,33.2
통영,2024-08-27 19:00,27.4,2.7,320,71,25.8,21.6,1001.8,29.8
통영,2024-08-27 20:00,26.9,2.7,290,68,24,20.4,1002.5,28.5
통영,2024-08-27 21:00,26.7,1.8,290,67,23.4,20,1003,28
통영,2024-08-27 22:00,26.6,2,250,68,23.7,20.2,1003.3,27.7
통영,2024-08-27 23:00,26.5,2.5,270,71,24.6,20.8,1003,27.5
통영,2024-08-28 0:00,26.5,2.3,270,73,25.2,21.2,1002.9,27.5
통영,2024-08-28 1:00,26.4,2.8,270,75,25.8,21.6,1002.5,27.3
통영,2024-08-28 2:00,26.3,2.7,290,77,26.3,21.9,1002.9,27.3
통영,2024-08-28 3:00,25.8,3.7,290,75,24.9,21,1002.5,26.8
통영,2024-08-28 4:00,25.4,2.4,270,79,25.5,21.4,1002.7,26.5
통영,2024-08-28 5:00,25.5,2.7,270,78,25.3,21.3,1002.7,26.1
통영,2024-08-28 6:00,25.3,5.8,290,80,25.6,21.5,1002.7,25.8
통영,2024-08-28 7:00,25.7,4,270,79,26,21.7,1003.1,26.4
통영,2024-08-28 8:00,27.2,2.5,270,75,26.9,22.3,1003.3,30.1
통영,2024-08-28 9:00,27.6,2.6,290,70,25.8,21.6,1003.4,33.4
통영,2024-08-28 10:00,28.2,2.8,270,70,26.8,22.2,1003.7,35.2
통영,2024-08-28 11:00,29.1,2.6,270,66,26.4,22,1003.6,39.7
통영,2024-08-28 12:00,29.2,3.2,270,67,27.1,22.4,1003.3,46.6
통영,2024-08-28 13:00,29.9,2.9,270,67,28.1,23,1002.7,48.4
통영,2024-08-28 14:00,30.8,1.9,250,62,27.4,22.6,1002.4,47.4
통영,2024-08-28 15:00,30.7,3,270,64,28.3,23.1,1002.3,42
통영,2024-08-28 16:00,30.9,2.5,270,64,28.4,23.2,1002,38.6
통영,2024-08-28 17:00,29.4,2.7,270,67,27.4,22.6,1002.2,35.5
통영,2024-08-28 18:00,28.5,2.5,290,70,27.1,22.4,1002.4,33
통영,2024-08-28 19:00,27.8,3.7,270,72,26.8,22.2,1002.4,30.5
통영,2024-08-28 20:00,27.4,2.4,290,73,26.6,22.1,1002.5,29.2
통영,2024-08-28 21:00,27.3,3,270,73,26.4,22,1002.8,28.7
통영,2024-08-28 22:00,27,3.7,270,75,26.6,22.1,1002.8,28.6
통영,2024-08-28 23:00,26.6,4,290,77,26.8,22.2,1002.4,27.6
통영,2024-08-29 0:00,25.6,5.2,290,82,26.8,22.2,1001.8,26.2
통영,2024-08-29 1:00,26.3,4.7,290,78,26.6,22.1,1001.6,26.3
통영,2024-08-29 2:00,26.3,4.9,290,78,26.6,22.1,1001.2,25.9
통영,2024-08-29 3:00,26.4,5.4,290,77,26.4,22,1000.4,25.9
통영,2024-08-29 4:00,26.7,5,290,77,26.9,22.3,1000.1,26.2
통영,2024-08-29 5:00,26.9,4.2,290,76,26.9,22.3,999.7,26.2
통영,2024-08-29 6:00,26.7,5.1,290,77,26.9,22.3,999.8,26
통영,2024-08-29 7:00,26.7,6.3,290,78,27.2,22.5,999.7,26.6
통영,2024-08-29 8:00,27.6,6.4,290,75,27.6,22.7,999.5,28.5
통영,2024-08-29 9:00,28.5,4.5,290,72,27.9,22.9,999.2,31.2
통영,2024-08-29 10:00,29.1,6.8,290,67,26.9,22.3,998.7,33.8
통영,2024-08-29 11:00,29.4,3,290,62,25.3,21.3,998.9,32.8
통영,2024-08-29 12:00,30.3,2,250,60,25.8,21.6,998.2,37.5
통영,2024-08-29 13:00,31.5,3.8,270,57,26.3,21.9,997.6,40.5
통영,2024-08-29 14:00,33.1,2.9,270,52,26.3,21.9,997,47.5
통영,2024-08-29 15:00,32.8,3.1,270,52,25.8,21.6,996.6,40.4
통영,2024-08-29 16:00,31.7,6,290,56,26.1,21.8,996.4,36.8
통영,2024-08-29 17:00,31.4,6.9,290,57,26.1,21.8,996.6,35.1
통영,2024-08-29 18:00,30.8,6.7,290,56,24.9,21,996.7,32.3
통영,2024-08-29 19:00,29.5,7,290,59,24.3,20.6,996.9,30.4
통영,2024-08-29 20:00,29,6.6,290,62,24.7,20.9,997.3,29.7
통영,2024-08-29 21:00,28.1,6.2,290,67,25.3,21.3,997.9,28.2
통영,2024-08-29 22:00,27.8,7.2,290,67,25,21.1,998,27.9
통영,2024-08-29 23:00,27.6,5.2,290,69,25.3,21.3,998.4,27.4
통영,2024-08-30 0:00,27.1,4.7,290,72,25.8,21.6,997.9,26.8
통영,2024-08-30 1:00,27.3,4.3,270,69,25,21.1,997.1,26.4
통영,2024-08-30 2:00,27.1,3.5,290,70,25,21.1,997,26.4
통영,2024-08-30 3:00,26.9,5.8,270,70,24.7,20.9,997,26.3
통영,2024-08-30 4:00,26.8,5,290,70,24.6,20.8,997.4,26.1
통영,2024-08-30 5:00,26.5,4.2,290,71,24.6,20.8,997.7,25.6
통영,2024-08-30 6:00,26.7,5.6,270,71,24.7,20.9,998.1,25.8
통영,2024-08-30 7:00,27.1,4.9,290,69,24.7,20.9,998.6,27.1
통영,2024-08-30 8:00,28.7,5.1,290,62,24.3,20.6,998.5,27.6
통영,2024-08-30 9:00,30.2,5.5,290,60,25.6,21.5,998.7,37.4
통영,2024-08-30 10:00,31,6,270,56,25,21.1,999.2,44.3
통영,2024-08-30 11:00,31.8,6.9,290,54,25.3,21.3,999.3,48.9
통영,2024-08-30 12:00,32.8,5.4,290,53,26.3,21.9,999,52.3
통영,2024-08-30 13:00,33.6,5.5,290,51,26.4,22,998.5,52.9
통영,2024-08-30 14:00,33.3,5.6,290,53,27.1,22.4,998.4,47.1
통영,2024-08-30 15:00,34.5,5.1,290,49,26.8,22.2,998.2,43.5
통영,2024-08-30 16:00,34.6,4.3,270,45,24.7,20.9,998,39.2
통영,2024-08-30 17:00,34.5,4.4,290,45,24.6,20.8,998.1,36.5
통영,2024-08-30 18:00,33.6,3,290,46,23.8,20.3,998.4,33.9
통영,2024-08-30 19:00,30.1,2.1,70,64,27.2,22.5,998.8,31.4
통영,2024-08-30 20:00,28.2,1.6,70,74,28.3,23.1,999.4,30.1
통영,2024-08-30 21:00,28.1,2.9,90,74,28.1,23,1000,29.5
통영,2024-08-30 22:00,27.4,1.4,70,77,28.1,23,1000.2,28.4
통영,2024-08-30 23:00,26.9,0.7,70,81,28.6,23.3,1000.4,27.8
통영,2024-08-31 0:00,26.4,0.7,250,81,27.7,22.8,1000.7,27.1
통영,2024-08-31 1:00,26.1,0.6,180,84,28.3,23.1,1000.7,26.6
통영,2024-08-31 2:00,26,1.2,110,88,29.5,23.8,1001.2,26.3
통영,2024-08-31 3:00,25.6,0.2,0,89,29.1,23.6,1001.4,25.9
통영,2024-08-31 4:00,25.1,0.2,0,91,28.9,23.5,1001.5,25.2
통영,2024-08-31 5:00,24.7,0.1,0,91,28.3,23.1,1001.4,24.9
통영,2024-08-31 6:00,24,0.8,290,91,27.1,22.4,1002.1,24.3
통영,2024-08-31 7:00,24,1,290,89,26.4,22,1002.8,24.5
통영,2024-08-31 8:00,26.8,0.5,320,77,27.1,22.4,1002.7,25.4
통영,2024-08-31 9:00,28.9,1.3,270,60,23.8,20.3,1003,35.7
통영,2024-08-31 10:00,30.3,1.1,250,59,25.3,21.3,1002.9,43.7
통영,2024-08-31 11:00,30.8,2.2,290,57,25.2,21.2,1002.6,49
통영,2024-08-31 12:00,31.7,1.2,250,52,24.3,20.6,1002.3,52.3
통영,2024-08-31 13:00,31.8,2.9,320,44,20.6,18,1002,52.4
통영,2024-08-31 14:00,33.3,2.2,290,41,20.9,18.2,1001.8,50.4
통영,2024-08-31 15:00,32.8,3.8,90,51,25.3,21.3,1001.7,43
통영,2024-08-31 16:00,31.9,4.6,90,49,23.1,19.8,1001.8,38.5
통영,2024-08-31 17:00,30,4,90,58,24.6,20.8,1002.5,34.8
통영,2024-08-31 18:00,28.9,2.1,90,59,23.4,20,1002.9,31.9
통영,2024-08-31 19:00,27.1,1,110,67,24,20.4,1003.6,29.5
통영,2024-08-31 20:00,25.9,0.5,340,72,24,20.4,1004.2,28
통영,2024-08-31 21:00,25.4,0.3,0,78,25.2,21.2,1004.7,27.2
통영,2024-08-31 22:00,25.6,0.9,90,78,25.5,21.4,1004.8,26.8
통영,2024-08-31 23:00,24.9,0.9,320,78,24.4,20.7,1005.1,26.1
통영,2024-09-01 0:00,24.5,1.4,320,80,24.6,20.8,1005.2,25.5
통영,2024-09-01 1:00,24.2,1.9,320,84,25.3,21.3,1005.2,25
통영,2024-09-01 2:00,24.2,2.3,320,84,25.3,21.3,1005.1,24.5
통영,2024-09-01 3:00,23.9,1.7,320,84,24.9,21,1004.9,24.2
통영,2024-09-01 4:00,23.5,1.7,320,87,25.2,21.2,1004.6,23.8
통영,2024-09-01 5:00,23.2,2,320,89,25.2,21.2,1004.4,23.4
통영,2024-09-01 6:00,23.1,1.3,290,89,25,21.1,1004.7,23.1
통영,2024-09-01 7:00,23.4,0.9,290,90,25.8,21.6,1005.1,24.2
통영,2024-09-01 8:00,26,2.3,290,79,26.4,22,1005.1,25.3
통영,2024-09-01 9:00,28.2,1.6,290,69,26.3,21.9,1005,35.7
통영,2024-09-01 10:00,29.5,1.2,90,64,26.3,21.9,1004.8,43.6
통영,2024-09-01 11:00,29.9,2.8,110,60,25.2,21.2,1004.5,49.9
통영,2024-09-01 12:00,30.7,2.7,110,60,26.4,22,1004.2,49.7
통영,2024-09-01 13:00,30.2,3.5,90,60,25.6,21.5,1003.8,45.7
통영,2024-09-01 14:00,30.9,3.3,140,57,25.3,21.3,1003.4,49
통영,2024-09-01 15:00,31.7,3,140,52,24.3,20.6,1003.1,42.2
통영,2024-09-01 16:00,30.7,4.4,90,63,27.7,22.8,1002.9,37.7
통영,2024-09-01 17:00,29.9,3.9,90,65,27.2,22.5,1002.9,34.6
통영,2024-09-01 18:00,29,2.7,140,63,25.2,21.2,1003.1,31.9
통영,2024-09-01 19:00,27.5,2.1,110,73,26.8,22.2,1003.1,29.6
통영,2024-09-01 20:00,26.5,1.2,70,76,26.3,21.9,1003.6,28.3
통영,2024-09-01 21:00,26.5,1.5,90,75,25.8,21.6,1004.2,27.5
통영,2024-09-01 22:00,26.1,1.7,90,83,27.9,22.9,1004.3,27.1
통영,2024-09-01 23:00,25.6,1.4,50,86,28.1,23,1004.3,26.7
통영,2024-09-02 0:00,25.3,1.3,70,88,28.3,23.1,1004.2,26.2
통영,2024-09-02 1:00,25.5,1.1,90,87,28.3,23.1,1004.4,26.2
통영,2024-09-02 2:00,25.3,0.8,90,88,28.3,23.1,1004.2,25.8
통영,2024-09-02 3:00,25,1.1,70,90,28.4,23.2,1004.2,25.4
통영,2024-09-02 4:00,24.8,0.6,50,91,28.4,23.2,1003.9,25.1
통영,2024-09-02 5:00,24.6,0.7,50,92,28.4,23.2,1004,24.9
통영,2024-09-02 6:00,24.5,0.7,70,93,28.4,23.2,1004.2,25
통영,2024-09-02 7:00,24.6,1.6,290,94,28.9,23.5,1004.8,26
통영,2024-09-02 8:00,26.4,1.2,320,87,29.8,24,1005.3,27.6
통영,2024-09-02 9:00,28.5,1.8,110,76,29.5,23.8,1005.5,36.2
통영,2024-09-02 10:00,29.4,1.2,90,68,27.7,22.8,1005.6,44.2
통영,2024-09-02 11:00,30.7,1.7,90,62,27.2,22.5,1005.5,45.9
통영,2024-09-02 12:00,30.5,3.6,90,68,29.7,23.9,1005.3,47.8
통영,2024-09-02 13:00,30.3,3.2,160,56,24.1,20.5,1005.2,42.4
통영,2024-09-02 14:00,30.3,3,160,59,25.3,21.3,1004.9,43
통영,2024-09-02 15:00,30.2,2.9,110,61,26.1,21.8,1004.8,40.5
통영,2024-09-02 16:00,29,3.4,110,62,24.7,20.9,1005,36.8
통영,2024-09-02 17:00,29.6,2.3,90,62,25.6,21.5,1005,35.3
통영,2024-09-02 18:00,28.6,2.5,70,67,26.1,21.8,1005.2,32.3
통영,2024-09-02 19:00,27.6,1.6,90,71,26.1,21.8,1005.6,29.8
통영,2024-09-02 20:00,26.7,0.6,360,77,26.9,22.3,1006.3,29
통영,2024-09-02 21:00,26.6,0.8,70,81,28.1,23,1006.7,28.9
통영,2024-09-02 22:00,26.4,0.7,320,77,26.4,22,1007.2,28.4
통영,2024-09-02 23:00,26.2,2,290,76,25.8,21.6,1007.6,28.1
통영,2024-09-03 0:00,26.2,2,270,77,26.1,21.8,1007.6,27.8
통영,2024-09-03 1:00,26.2,1.6,270,80,27.1,22.4,1007.3,27.6
통영,2024-09-03 2:00,25.9,2.1,270,82,27.2,22.5,1007.2,27.5
통영,2024-09-03 3:00,26,2.5,270,77,25.8,21.6,1007.4,27.1
통영,2024-09-03 4:00,25.8,2,270,78,25.8,21.6,1007.4,27
통영,2024-09-03 5:00,25.8,3.7,270,77,25.5,21.4,1007.4,26.7
통영,2024-09-03 6:00,25.7,0.9,250,77,25.3,21.3,1008.2,26.7
통영,2024-09-03 7:00,25.9,2.1,270,77,25.6,21.5,1008.5,27.4
통영,2024-09-03 8:00,26.1,3.5,270,74,24.9,21,1008.7,29.6
통영,2024-09-03 9:00,27.7,3.1,270,68,25.2,21.2,1009,37.7
통영,2024-09-03 10:00,27.2,2.9,270,68,24.4,20.7,1009.4,36
통영,2024-09-03 11:00,26.7,2.7,270,66,23.1,19.8,1009.4,35.5
통영,2024-09-03 12:00,27.8,3,270,64,23.8,20.3,1009.1,45
통영,2024-09-03 13:00,28.5,2.6,270,59,22.9,19.7,1008.4,47.5
통영,2024-09-03 14:00,29.1,2.9,270,56,22.5,19.4,1007.9,46.9
통영,2024-09-03 15:00,30.3,5.2,270,55,23.7,20.2,1007.3,41.3
통영,2024-09-03 16:00,29.9,2.3,290,54,22.7,19.5,1007.1,38.3
통영,2024-09-03 17:00,29.1,1.8,290,55,22.1,19.1,1007,37.2
통영,2024-09-03 18:00,27.9,0.7,270,60,22.5,19.4,1007,32.4
통영,2024-09-03 19:00,25.7,1.3,70,66,21.7,18.8,1007.1,29.5
통영,2024-09-03 20:00,25,1.4,340,69,21.8,18.9,1007.7,27.9
통영,2024-09-03 21:00,24.6,0.8,70,67,20.6,18,1008.2,26.8
통영,2024-09-03 22:00,24.2,1.4,290,66,19.9,17.4,1008.5,25.8
통영,2024-09-03 23:00,23.7,1.5,290,70,20.4,17.8,1008.2,25.2
통영,2024-09-04 0:00,23.6,2.5,290,72,20.9,18.2,1008,24.7
통영,2024-09-04 1:00,23.6,2.2,270,72,20.9,18.2,1008.1,24.3
통영,2024-09-04 2:00,23,3,270,74,20.8,18.1,1007.6,23.8
통영,2024-09-04 3:00,22.8,1.6,290,73,20.1,17.6,1007.4,23.3
통영,2024-09-04 4:00,22.5,3,270,76,20.6,18,1007.3,22.9
통영,2024-09-04 5:00,22.4,2.8,290,78,21,18.3,1006.9,22.6
통영,2024-09-04 6:00,22.3,2.6,270,79,21.2,18.4,1007.3,22.4
통영,2024-09-04 7:00,22.8,3.3,270,78,21.6,18.7,1007.6,23
통영,2024-09-04 8:00,24.5,4.6,270,71,21.7,18.8,1007.6,23.8
통영,2024-09-04 9:00,26.3,3.1,270,65,22.1,19.1,1007.8,34.2
통영,2024-09-04 10:00,27.7,3.9,270,61,22.5,19.4,1007.7,41.4
통영,2024-09-04 11:00,29.1,3.9,270,58,23.2,19.9,1007.5,45.4
통영,2024-09-04 12:00,28.8,1.9,230,57,22.5,19.4,1007,40.9
통영,2024-09-04 13:00,30.5,2.5,70,48,20.9,18.2,1006.3,49.2
통영,2024-09-04 14:00,30.8,2.2,320,44,19.5,17.1,1005.7,47.6
통영,2024-09-04 15:00,31.3,2.9,70,52,23.7,20.2,1005.1,42
통영,2024-09-04 16:00,30.9,2.3,70,51,22.7,19.5,1004.6,37.8
통영,2024-09-04 17:00,29.7,3.5,70,53,22,19,1004.8,34.5
통영,2024-09-04 18:00,28.4,2.4,70,53,20.4,17.8,1004.7,31.4
통영,2024-09-04 19:00,26,1,90,59,19.7,17.3,1005,28.7
통영,2024-09-04 20:00,24.9,0.9,70,67,21,18.3,1005.5,27.1
통영,2024-09-04 21:00,23.9,0.9,290,73,21.6,18.7,1005.8,26
통영,2024-09-04 22:00,23.5,1.6,290,72,20.8,18.1,1006,24.9
통영,2024-09-04 23:00,23.6,0.9,110,77,22.4,19.3,1006.1,24.5
통영,2024-09-05 0:00,22.9,0.7,270,81,22.5,19.4,1006.1,24
통영,2024-09-05 1:00,22.6,1.1,270,84,22.9,19.7,1006,23.5
통영,2024-09-05 2:00,22.3,1.3,270,86,23.1,19.8,1005.7,23.1
통영,2024-09-05 3:00,22.3,0.3,0,88,23.7,20.2,1005.5,23
통영,2024-09-05 4:00,21.8,1.8,270,91,23.7,20.2,1005.2,22.6
통영,2024-09-05 5:00,21.7,2.6,290,92,23.8,20.3,1005,22.4
통영,2024-09-05 6:00,21.6,1.1,270,93,24,20.4,1005.3,22.2
