Time,Energy delta[Wh],GHI,temp,pressure,humidity,wind_speed,rain_1h,snow_1h,clouds_all,isSun,sunlightTime,dayLength,SunlightTime/daylength,weather_type,hour,month
2021-10-23 14:30,1013,24.8,10.8,1023,68,5.4,0,0,41,1,540,600,0.9,2,14,10
2021-10-23 14:45,525,19.7,10.8,1023,68,5.4,0,0,41,1,555,600,0.92,2,14,10
2021-10-23 15:00,229,11.8,9.6,1024,73,4.6,0,0,34,1,570,600,0.95,2,15,10
2021-10-23 15:15,102,5,9.6,1024,73,4.6,0,0,34,1,585,600,0.98,2,15,10
2021-10-23 15:30,28,0.5,9.6,1024,73,4.6,0,0,34,1,600,600,1,2,15,10
2021-10-23 15:45,0,0,9.6,1024,73,4.6,0,0,34,0,0,600,0,2,15,10
2021-10-23 16:00,0,0,7.6,1025,79,3.6,0,0,18,0,0,600,0,2,16,10
2021-10-23 16:15,0,0,7.6,1025,79,3.6,0,0,18,0,0,600,0,2,16,10
2021-10-23 16:30,0,0,7.6,1025,79,3.6,0,0,18,0,0,600,0,2,16,10
2021-10-23 16:45,0,0,7.6,1025,79,3.6,0,0,18,0,0,600,0,2,16,10
2021-10-23 17:00,0,0,6,1026,85,3.2,0,0,13,0,0,600,0,2,17,10
2021-10-23 17:15,0,0,6,1026,85,3.2,0,0,13,0,0,600,0,2,17,10
2021-10-23 17:30,0,0,6,1026,85,3.2,0,0,13,0,0,600,0,2,17,10
2021-10-23 17:45,0,0,6,1026,85,3.2,0,0,13,0,0,600,0,2,17,10
2021-10-23 18:00,0,0,4.4,1027,89,2.9,0,0,27,0,0,600,0,2,18,10
2021-10-23 18:15,0,0,4.4,1027,89,2.9,0,0,27,0,0,600,0,2,18,10
2021-10-23 18:30,0,0,4.4,1027,89,2.9,0,0,27,0,0,600,0,2,18,10
2021-10-23 18:45,0,0,4.4,1027,89,2.9,0,0,27,0,0,600,0,2,18,10
2021-10-23 19:00,0,0,4.3,1027,90,3,0,0,22,0,0,600,0,2,19,10
2021-10-23 19:15,0,0,4.3,1027,90,3,0,0,22,0,0,600,0,2,19,10
2021-10-23 19:30,0,0,4.3,1027,90,3,0,0,22,0,0,600,0,2,19,10
2021-10-23 19:45,0,0,4.3,1027,90,3,0,0,22,0,0,600,0,2,19,10
2021-10-23 20:00,0,0,3.2,1028,94,3.1,0,0,12,0,0,600,0,2,20,10
2021-10-23 20:15,0,0,3.2,1028,94,3.1,0,0,12,0,0,600,0,2,20,10
2021-10-23 20:30,0,0,3.2,1028,94,3.1,0,0,12,0,0,600,0,2,20,10
2021-10-23 20:45,0,0,3.2,1028,94,3.1,0,0,12,0,0,600,0,2,20,10
2021-10-23 21:00,0,0,1.7,1028,95,3.1,0,0,14,0,0,600,0,2,21,10
2021-10-23 21:15,0,0,1.7,1028,95,3.1,0,0,14,0,0,600,0,2,21,10
2021-10-23 21:30,0,0,1.7,1028,95,3.1,0,0,14,0,0,600,0,2,21,10
2021-10-23 21:45,0,0,1.7,1028,95,3.1,0,0,14,0,0,600,0,2,21,10
2021-10-23 22:00,0,0,2.6,1029,95,2.8,0,0,22,0,0,600,0,2,22,10
2021-10-23 22:15,0,0,2.6,1029,95,2.8,0,0,22,0,0,600,0,2,22,10
2021-10-23 22:30,0,0,2.6,1029,95,2.8,0,0,22,0,0,600,0,2,22,10
2021-10-23 22:45,0,0,2.6,1029,95,2.8,0,0,22,0,0,600,0,2,22,10
2021-10-23 23:00,0,0,1.3,1029,97,2.7,0,0,14,0,0,600,0,2,23,10
2021-10-23 23:15,0,0,1.3,1029,97,2.7,0,0,14,0,0,600,0,2,23,10
2021-10-23 23:30,0,0,1.3,1029,97,2.7,0,0,14,0,0,600,0,2,23,10
2021-10-23 23:45,0,0,1.3,1029,97,2.7,0,0,14,0,0,600,0,2,23,10
2021-10-24 0:00,0,0,1.1,1030,98,2.6,0,0,32,0,0,600,0,2,0,10
2021-10-24 0:15,0,0,1.1,1030,98,2.6,0,0,32,0,0,600,0,2,0,10
2021-10-24 0:30,0,0,1.1,1030,98,2.6,0,0,32,0,0,600,0,2,0,10
2021-10-24 0:45,0,0,1.1,1030,98,2.6,0,0,32,0,0,600,0,2,0,10
2021-10-24 1:00,0,0,1,1030,98,2.4,0,0,49,0,0,600,0,2,1,10
2021-10-24 1:15,0,0,1,1030,98,2.4,0,0,49,0,0,600,0,2,1,10
2021-10-24 1:30,0,0,1,1030,98,2.4,0,0,49,0,0,600,0,2,1,10
2021-10-24 1:45,0,0,1,1030,98,2.4,0,0,49,0,0,600,0,2,1,10
2021-10-24 2:00,0,0,0.2,1030,99,2,0,0,92,0,0,600,0,4,2,10
2021-10-24 2:15,0,0,0.2,1030,99,2,0,0,92,0,0,600,0,4,2,10
2021-10-24 2:30,0,0,0.2,1030,99,2,0,0,92,0,0,600,0,4,2,10
2021-10-24 2:45,0,0,0.2,1030,99,2,0,0,92,0,0,600,0,4,2,10
2021-10-24 3:00,0,0,1.8,1030,100,1.7,0,0,94,0,0,600,0,4,3,10
2021-10-24 3:15,0,0,1.8,1030,100,1.7,0,0,94,0,0,600,0,4,3,10
2021-10-24 3:30,0,0,1.8,1030,100,1.7,0,0,94,0,0,600,0,4,3,10
2021-10-24 3:45,0,0,1.8,1030,100,1.7,0,0,94,0,0,600,0,4,3,10
2021-10-24 4:00,0,0,0.9,1030,100,2,0,0,66,0,0,600,0,3,4,10
2021-10-24 4:15,0,0,0.9,1030,100,2,0,0,66,0,0,600,0,3,4,10
2021-10-24 4:30,0,0,0.9,1030,100,2,0,0,66,0,0,600,0,3,4,10
2021-10-24 4:45,0,0,0.9,1030,100,2,0,0,66,0,0,600,0,3,4,10
2021-10-24 5:00,0,0,1.6,1030,100,1.7,0,0,34,0,0,600,0,2,5,10
2021-10-24 5:15,0,0,1.6,1030,100,1.7,0,0,34,0,0,600,0,2,5,10
2021-10-24 5:30,0,0,1.6,1030,100,1.7,0,0,34,0,0,600,0,2,5,10
2021-10-24 5:45,11,0.9,1.6,1030,100,1.7,0,0,34,1,15,600,0.02,2,5,10
2021-10-24 6:00,46,5.4,2,1030,100,2.1,0,0,76,1,30,600,0.05,3,6,10
2021-10-24 6:15,106,11.9,2,1030,100,2.1,0,0,76,1,45,600,0.08,3,6,10
2021-10-24 6:30,219,19,2,1030,100,2.1,0,0,76,1,60,600,0.1,3,6,10
2021-10-24 6:45,308,10.4,2,1030,100,2.1,0,0,76,1,75,600,0.12,3,6,10
2021-10-24 7:00,260,4.3,2.5,1031,100,2.8,0,0,94,1,90,600,0.15,4,7,10
2021-10-24 7:15,346,5.2,2.5,1031,100,2.8,0,0,94,1,105,600,0.18,4,7,10
2021-10-24 7:30,535,22.5,2.5,1031,100,2.8,0,0,94,1,120,600,0.2,4,7,10
2021-10-24 7:45,550,41.9,2.5,1031,100,2.8,0,0,94,1,135,600,0.22,4,7,10
2021-10-24 8:00,953,48.9,4.6,1031,97,2.7,0,0,98,1,150,600,0.25,4,8,10
2021-10-24 8:15,1712,54.7,4.6,1031,97,2.7,0,0,98,1,165,600,0.28,4,8,10
2021-10-24 8:30,1826,58.5,4.6,1031,97,2.7,0,0,98,1,180,600,0.3,4,8,10
2021-10-24 8:45,1366,61.6,4.6,1031,97,2.7,0,0,98,1,195,600,0.32,4,8,10
2021-10-24 9:00,1938,76.4,5.9,1031,90,2.9,0,0,99,1,210,600,0.35,4,9,10
2021-10-24 9:15,3034,75.9,5.9,1031,90,2.9,0,0,99,1,225,600,0.38,4,9,10
2021-10-24 9:30,2547,77.1,5.9,1031,90,2.9,0,0,99,1,240,600,0.4,4,9,10
2021-10-24 9:45,2974,84.5,5.9,1031,90,2.9,0,0,99,1,255,600,0.42,4,9,10
2021-10-24 10:00,3332,96.2,8.2,1030,83,2.6,0,0,97,1,270,600,0.45,4,10,10
2021-10-24 10:15,3865,87.9,8.2,1030,83,2.6,0,0,97,1,285,600,0.48,4,10,10
2021-10-24 10:30,3336,85.7,8.2,1030,83,2.6,0,0,97,1,300,600,0.5,4,10,10
2021-10-24 10:45,3341,86.2,8.2,1030,83,2.6,0,0,97,1,315,600,0.52,4,10,10
2021-10-24 11:00,3251,84.8,10.5,1030,75,3,0,0,78,1,330,600,0.55,3,11,10
2021-10-24 11:15,3529,82.3,10.5,1030,75,3,0,0,78,1,345,600,0.57,3,11,10
2021-10-24 11:30,2929,77.4,10.5,1030,75,3,0,0,78,1,360,600,0.6,3,11,10
2021-10-24 11:45,2924,76.7,10.5,1030,75,3,0,0,78,1,375,600,0.62,3,11,10
2021-10-24 12:00,2614,78.3,11.4,1030,67,3.4,0,0,54,1,390,600,0.65,3,12,10
2021-10-24 12:15,1854,75.2,11.4,1030,67,3.4,0,0,54,1,405,600,0.68,3,12,10
2021-10-24 12:30,2337,69,11.4,1030,67,3.4,0,0,54,1,420,600,0.7,3,12,10
2021-10-24 12:45,1638,63.1,11.4,1030,67,3.4,0,0,54,1,435,600,0.72,3,12,10
2021-10-24 13:00,1488,60.9,11,1029,64,3.9,0,0,29,1,450,600,0.75,2,13,10
2021-10-24 13:15,1460,56.7,11,1029,64,3.9,0,0,29,1,465,600,0.78,2,13,10
2021-10-24 13:30,1458,49.6,11,1029,64,3.9,0,0,29,1,480,600,0.8,2,13,10
2021-10-24 13:45,1304,47.1,11,1029,64,3.9,0,0,29,1,495,600,0.82,2,13,10
2021-10-24 14:00,1411,41.6,11.1,1028,64,3.5,0,0,3,1,510,600,0.85,1,14,10
2021-10-24 14:15,1261,33.6,11.1,1028,64,3.5,0,0,3,1,525,600,0.88,1,14,10
2021-10-24 14:30,815,25.6,11.1,1028,64,3.5,0,0,3,1,540,600,0.9,1,14,10
2021-10-24 14:45,358,17.7,11.1,1028,64,3.5,0,0,3,1,555,600,0.92,1,14,10
2021-10-24 15:00,122,10.3,10.1,1028,69,3,0,0,0,1,570,600,0.95,1,15,10
2021-10-24 15:15,57,4,10.1,1028,69,3,0,0,0,1,585,600,0.98,1,15,10
2021-10-24 15:30,20,0.3,10.1,1028,69,3,0,0,0,1,600,600,1,1,15,10
2021-10-24 15:45,0,0,10.1,1028,69,3,0,0,0,0,0,600,0,1,15,10
2021-10-24 16:00,0,0,7.6,1027,80,3,0,0,0,0,0,600,0,1,16,10
2021-10-24 16:15,0,0,7.6,1027,80,3,0,0,0,0,0,600,0,1,16,10
2021-10-24 16:30,0,0,7.6,1027,80,3,0,0,0,0,0,600,0,1,16,10
2021-10-24 16:45,0,0,7.6,1027,80,3,0,0,0,0,0,600,0,1,16,10
2021-10-24 17:00,0,0,5.6,1027,86,3.4,0,0,0,0,0,600,0,1,17,10
2021-10-24 17:15,0,0,5.6,1027,86,3.4,0,0,0,0,0,600,0,1,17,10
2021-10-24 17:30,0,0,5.6,1027,86,3.4,0,0,0,0,0,600,0,1,17,10
2021-10-24 17:45,0,0,5.6,1027,86,3.4,0,0,0,0,0,600,0,1,17,10
2021-10-24 18:00,0,0,4.2,1027,88,4,0,0,0,0,0,600,0,1,18,10
2021-10-24 18:15,0,0,4.2,1027,88,4,0,0,0,0,0,600,0,1,18,10
2021-10-24 18:30,0,0,4.2,1027,88,4,0,0,0,0,0,600,0,1,18,10
2021-10-24 18:45,0,0,4.2,1027,88,4,0,0,0,0,0,600,0,1,18,10
2021-10-24 19:00,0,0,4.7,1026,89,4.1,0,0,12,0,0,600,0,2,19,10
2021-10-24 19:15,0,0,4.7,1026,89,4.1,0,0,12,0,0,600,0,2,19,10
2021-10-24 19:30,0,0,4.7,1026,89,4.1,0,0,12,0,0,600,0,2,19,10
2021-10-24 19:45,0,0,4.7,1026,89,4.1,0,0,12,0,0,600,0,2,19,10
2021-10-24 20:00,0,0,4,1026,90,4.1,0,0,18,0,0,600,0,2,20,10
2021-10-24 20:15,0,0,4,1026,90,4.1,0,0,18,0,0,600,0,2,20,10
2021-10-24 20:30,0,0,4,1026,90,4.1,0,0,18,0,0,600,0,2,20,10
2021-10-24 20:45,0,0,4,1026,90,4.1,0,0,18,0,0,600,0,2,20,10
2021-10-24 21:00,0,0,3.2,1026,91,4.5,0,0,0,0,0,600,0,1,21,10
2021-10-24 21:15,0,0,3.2,1026,91,4.5,0,0,0,0,0,600,0,1,21,10
2021-10-24 21:30,0,0,3.2,1026,91,4.5,0,0,0,0,0,600,0,1,21,10
2021-10-24 21:45,0,0,3.2,1026,91,4.5,0,0,0,0,0,600,0,1,21,10
2021-10-24 22:00,0,0,3,1024,92,4.8,0,0,0,0,0,600,0,1,22,10
2021-10-24 22:15,0,0,3,1024,92,4.8,0,0,0,0,0,600,0,1,22,10
2021-10-24 22:30,0,0,3,1024,92,4.8,0,0,0,0,0,600,0,1,22,10
2021-10-24 22:45,0,0,3,1024,92,4.8,0,0,0,0,0,600,0,1,22,10
2021-10-24 23:00,0,0,2.8,1024,91,4.7,0,0,1,0,0,600,0,1,23,10
2021-10-24 23:15,0,0,2.8,1024,91,4.7,0,0,1,0,0,600,0,1,23,10
2021-10-24 23:30,0,0,2.8,1024,91,4.7,0,0,1,0,0,600,0,1,23,10
2021-10-24 23:45,0,0,2.8,1024,91,4.7,0,0,1,0,0,600,0,1,23,10
2021-10-25 0:00,0,0,3.3,1024,91,4.6,0,0,2,0,0,600,0,1,0,10
2021-10-25 0:15,0,0,3.3,1024,91,4.6,0,0,2,0,0,600,0,1,0,10
2021-10-25 0:30,0,0,3.3,1024,91,4.6,0,0,2,0,0,600,0,1,0,10
2021-10-25 0:45,0,0,3.3,1024,91,4.6,0,0,2,0,0,600,0,1,0,10
2021-10-25 1:00,0,0,3.3,1023,92,4.4,0,0,7,0,0,600,0,1,1,10
2021-10-25 1:15,0,0,3.3,1023,92,4.4,0,0,7,0,0,600,0,1,1,10
2021-10-25 1:30,0,0,3.3,1023,92,4.4,0,0,7,0,0,600,0,1,1,10
2021-10-25 1:45,0,0,3.3,1023,92,4.4,0,0,7,0,0,600,0,1,1,10
2021-10-25 2:00,0,0,3.1,1023,92,4.3,0,0,1,0,0,600,0,1,2,10
2021-10-25 2:15,0,0,3.1,1023,92,4.3,0,0,1,0,0,600,0,1,2,10
2021-10-25 2:30,0,0,3.1,1023,92,4.3,0,0,1,0,0,600,0,1,2,10
2021-10-25 2:45,0,0,3.1,1023,92,4.3,0,0,1,0,0,600,0,1,2,10
2021-10-25 3:00,0,0,2.8,1022,92,4.2,0,0,1,0,0,600,0,1,3,10
2021-10-25 3:15,0,0,2.8,1022,92,4.2,0,0,1,0,0,600,0,1,3,10
2021-10-25 3:30,0,0,2.8,1022,92,4.2,0,0,1,0,0,600,0,1,3,10
2021-10-25 3:45,0,0,2.8,1022,92,4.2,0,0,1,0,0,600,0,1,3,10
2021-10-25 4:00,0,0,1.7,1022,92,4.3,0,0,1,0,0,600,0,1,4,10
2021-10-25 4:15,0,0,1.7,1022,92,4.3,0,0,1,0,0,600,0,1,4,10
2021-10-25 4:30,0,0,1.7,1022,92,4.3,0,0,1,0,0,600,0,1,4,10
2021-10-25 4:45,0,0,1.7,1022,92,4.3,0,0,1,0,0,600,0,1,4,10
2021-10-25 5:00,0,0,1.5,1022,91,4.3,0,0,5,0,0,600,0,1,5,10
2021-10-25 5:15,0,0,1.5,1022,91,4.3,0,0,5,0,0,600,0,1,5,10
2021-10-25 5:30,0,0,1.5,1022,91,4.3,0,0,5,0,0,600,0,1,5,10
2021-10-25 5:45,12,0.6,1.5,1022,91,4.3,0,0,5,1,15,600,0.02,1,5,10
2021-10-25 6:00,48,5.4,1.9,1021,90,4.2,0,0,5,1,30,600,0.05,1,6,10
2021-10-25 6:15,209,12.5,1.9,1021,90,4.2,0,0,5,1,45,600,0.08,1,6,10
2021-10-25 6:30,824,20.5,1.9,1021,90,4.2,0,0,5,1,60,600,0.1,1,6,10
2021-10-25 6:45,1045,28.8,1.9,1021,90,4.2,0,0,5,1,75,600,0.12,1,6,10
2021-10-25 7:00,1449,35.6,3.1,1021,87,4.5,0,0,0,1,90,600,0.15,1,7,10
2021-10-25 7:15,1856,42.1,3.1,1021,87,4.5,0,0,0,1,105,600,0.18,1,7,10
2021-10-25 7:30,2320,52.1,3.1,1021,87,4.5,0,0,0,1,120,600,0.2,1,7,10
2021-10-25 7:45,2672,61,3.1,1021,87,4.5,0,0,0,1,135,600,0.22,1,7,10
2021-10-25 8:00,2928,68.1,5,1021,81,4.5,0,0,1,1,150,600,0.25,1,8,10
2021-10-25 8:15,3124,74.8,5,1021,81,4.5,0,0,1,1,165,600,0.28,1,8,10
2021-10-25 8:30,3304,80.9,5,1021,81,4.5,0,0,1,1,180,600,0.3,1,8,10
2021-10-25 8:45,3445,86.5,5,1021,81,4.5,0,0,1,1,195,600,0.32,1,8,10
2021-10-25 9:00,3533,91.3,7,1021,76,4.7,0,0,23,1,210,600,0.35,2,9,10
2021-10-25 9:15,3651,95.3,7,1021,76,4.7,0,0,23,1,225,600,0.38,2,9,10
2021-10-25 9:30,3734,98.4,7,1021,76,4.7,0,0,23,1,240,600,0.4,2,9,10
2021-10-25 9:45,3790,90.9,7,1021,76,4.7,0,0,23,1,255,600,0.42,2,9,10
2021-10-25 10:00,3109,86.4,8.1,1020,71,4.4,0,0,72,1,270,600,0.45,3,10,10
2021-10-25 10:15,3026,88.3,8.1,1020,71,4.4,0,0,72,1,285,600,0.48,3,10,10
2021-10-25 10:30,2336,86.8,8.1,1020,71,4.4,0,0,72,1,300,600,0.5,3,10,10
2021-10-25 10:45,2680,88.7,8.1,1020,71,4.4,0,0,72,1,315,600,0.52,3,10,10
2021-10-25 11:00,3595,86,9.8,1020,68,4.6,0,0,99,1,330,600,0.55,4,11,10
2021-10-25 11:15,3482,83.8,9.8,1020,68,4.6,0,0,99,1,345,600,0.57,4,11,10
2021-10-25 11:30,2673,79.4,9.8,1020,68,4.6,0,0,99,1,360,600,0.6,4,11,10
2021-10-25 11:45,2055,75.8,9.8,1020,68,4.6,0,0,99,1,375,600,0.62,4,11,10
2021-10-25 12:00,1515,72.3,10.4,1020,68,4.7,0,0,99,1,390,600,0.65,4,12,10
2021-10-25 12:15,1682,65.8,10.4,1020,68,4.7,0,0,99,1,405,600,0.68,4,12,10
2021-10-25 12:30,963,58.5,10.4,1020,68,4.7,0,0,99,1,420,600,0.7,4,12,10
2021-10-25 12:45,920,55.7,10.4,1020,68,4.7,0,0,99,1,435,600,0.72,4,12,10
2021-10-25 13:00,768,54.5,10.2,1020,69,4.6,0,0,100,1,450,600,0.75,4,13,10
2021-10-25 13:15,1023,51.6,10.2,1020,69,4.6,0,0,100,1,465,600,0.78,4,13,10
2021-10-25 13:30,755,46.1,10.2,1020,69,4.6,0,0,100,1,480,600,0.8,4,13,10
2021-10-25 13:45,640,39.5,10.2,1020,69,4.6,0,0,100,1,495,600,0.82,4,13,10
2021-10-25 14:00,432,35.4,10.2,1019,71,3.9,0,0,100,1,510,600,0.85,4,14,10
2021-10-25 14:15,319,31.7,10.2,1019,71,3.9,0,0,100,1,525,600,0.88,4,14,10
2021-10-25 14:30,253,23.9,10.2,1019,71,3.9,0,0,100,1,540,600,0.9,4,14,10
2021-10-25 14:45,143,16.5,10.2,1019,71,3.9,0,0,100,1,555,600,0.92,4,14,10
2021-10-25 15:00,78,9.4,9.2,1019,75,3.4,0,0,100,1,570,600,0.95,4,15,10
2021-10-25 15:15,30,3.3,9.2,1019,75,3.4,0,0,100,1,585,600,0.98,4,15,10
2021-10-25 15:30,3,0.1,9.2,1019,75,3.4,0,0,100,1,600,600,1,4,15,10
2021-10-25 15:45,0,0,9.2,1019,75,3.4,0,0,100,0,0,600,0,4,15,10
2021-10-25 16:00,0,0,7.4,1019,82,3.4,0,0,100,0,0,600,0,4,16,10
2021-10-25 16:15,0,0,7.4,1019,82,3.4,0,0,100,0,0,600,0,4,16,10
2021-10-25 16:30,0,0,7.4,1019,82,3.4,0,0,100,0,0,600,0,4,16,10
2021-10-25 16:45,0,0,7.4,1019,82,3.4,0,0,100,0,0,600,0,4,16,10
2021-10-25 17:00,0,0,7.3,1019,86,3.1,0,0,97,0,0,600,0,4,17,10
2021-10-25 17:15,0,0,7.3,1019,86,3.1,0,0,97,0,0,600,0,4,17,10
2021-10-25 17:30,0,0,7.3,1019,86,3.1,0,0,97,0,0,600,0,4,17,10
2021-10-25 17:45,0,0,7.3,1019,86,3.1,0,0,97,0,0,600,0,4,17,10
2021-10-25 18:00,0,0,6.4,1019,88,3.3,0,0,90,0,0,600,0,4,18,10
2021-10-25 18:15,0,0,6.4,1019,88,3.3,0,0,90,0,0,600,0,4,18,10
2021-10-25 18:30,0,0,6.4,1019,88,3.3,0,0,90,0,0,600,0,4,18,10
2021-10-25 18:45,0,0,6.4,1019,88,3.3,0,0,90,0,0,600,0,4,18,10
2021-10-25 19:00,0,0,5.3,1019,90,3.3,0,0,92,0,0,600,0,4,19,10
2021-10-25 19:15,0,0,5.3,1019,90,3.3,0,0,92,0,0,600,0,4,19,10
2021-10-25 19:30,0,0,5.3,1019,90,3.3,0,0,92,0,0,600,0,4,19,10
2021-10-25 19:45,0,0,5.3,1019,90,3.3,0,0,92,0,0,600,0,4,19,10
2021-10-25 20:00,0,0,6.4,1018,91,3.1,0,0,81,0,0,600,0,3,20,10
2021-10-25 20:15,0,0,6.4,1018,91,3.1,0,0,81,0,0,600,0,3,20,10
2021-10-25 20:30,0,0,6.4,1018,91,3.1,0,0,81,0,0,600,0,3,20,10
2021-10-25 20:45,0,0,6.4,1018,91,3.1,0,0,81,0,0,600,0,3,20,10
2021-10-25 21:00,0,0,6.2,1018,92,2.9,0,0,76,0,0,600,0,3,21,10
2021-10-25 21:15,0,0,6.2,1018,92,2.9,0,0,76,0,0,600,0,3,21,10
2021-10-25 21:30,0,0,6.2,1018,92,2.9,0,0,76,0,0,600,0,3,21,10
2021-10-25 21:45,0,0,6.2,1018,92,2.9,0,0,76,0,0,600,0,3,21,10
2021-10-25 22:00,0,0,5.6,1018,92,3.2,0,0,70,0,0,600,0,3,22,10
2021-10-25 22:15,0,0,5.6,1018,92,3.2,0,0,70,0,0,600,0,3,22,10
2021-10-25 22:30,0,0,5.6,1018,92,3.2,0,0,70,0,0,600,0,3,22,10
2021-10-25 22:45,0,0,5.6,1018,92,3.2,0,0,70,0,0,600,0,3,22,10
2021-10-25 23:00,0,0,4.8,1018,94,2.9,0,0,57,0,0,600,0,3,23,10
2021-10-25 23:15,0,0,4.8,1018,94,2.9,0,0,57,0,0,600,0,3,23,10
2021-10-25 23:30,0,0,4.8,1018,94,2.9,0,0,57,0,0,600,0,3,23,10
2021-10-25 23:45,0,0,4.8,1018,94,2.9,0,0,57,0,0,600,0,3,23,10
2021-10-26 0:00,0,0,3.5,1018,94,2.8,0,0,63,0,0,600,0,3,0,10
2021-10-26 0:15,0,0,3.5,1018,94,2.8,0,0,63,0,0,600,0,3,0,10
2021-10-26 0:30,0,0,3.5,1018,94,2.8,0,0,63,0,0,600,0,3,0,10
2021-10-26 0:45,0,0,3.5,1018,94,2.8,0,0,63,0,0,600,0,3,0,10
2021-10-26 1:00,0,0,3.6,1017,95,2.8,0,0,42,0,0,600,0,2,1,10
2021-10-26 1:15,0,0,3.6,1017,95,2.8,0,0,42,0,0,600,0,2,1,10
2021-10-26 1:30,0,0,3.6,1017,95,2.8,0,0,42,0,0,600,0,2,1,10
2021-10-26 1:45,0,0,3.6,1017,95,2.8,0,0,42,0,0,600,0,2,1,10
2021-10-26 2:00,0,0,3.2,1017,95,3,0,0,26,0,0,600,0,2,2,10
2021-10-26 2:15,0,0,3.2,1017,95,3,0,0,26,0,0,600,0,2,2,10
2021-10-26 2:30,0,0,3.2,1017,95,3,0,0,26,0,0,600,0,2,2,10
2021-10-26 2:45,0,0,3.2,1017,95,3,0,0,26,0,0,600,0,2,2,10
2021-10-26 3:00,0,0,3.8,1017,95,3.2,0,0,32,0,0,600,0,2,3,10
2021-10-26 3:15,0,0,3.8,1017,95,3.2,0,0,32,0,0,600,0,2,3,10
2021-10-26 3:30,0,0,3.8,1017,95,3.2,0,0,32,0,0,600,0,2,3,10
2021-10-26 3:45,0,0,3.8,1017,95,3.2,0,0,32,0,0,600,0,2,3,10
2021-10-26 4:00,0,0,4.2,1017,95,3.1,0,0,71,0,0,600,0,3,4,10
2021-10-26 4:15,0,0,4.2,1017,95,3.1,0,0,71,0,0,600,0,3,4,10
2021-10-26 4:30,0,0,4.2,1017,95,3.1,0,0,71,0,0,600,0,3,4,10
2021-10-26 4:45,0,0,4.2,1017,95,3.1,0,0,71,0,0,600,0,3,4,10
2021-10-26 5:00,0,0,4.4,1017,95,3.2,0,0,86,0,0,600,0,4,5,10
2021-10-26 5:15,0,0,4.4,1017,95,3.2,0,0,86,0,0,600,0,4,5,10
2021-10-26 5:30,0,0,4.4,1017,95,3.2,0,0,86,0,0,600,0,4,5,10
2021-10-26 5:45,0,0.3,4.4,1017,95,3.2,0,0,86,1,15,600,0.02,4,5,10
2021-10-26 6:00,62,3.5,5.2,1017,93,3.5,0,0,98,1,30,600,0.05,4,6,10
2021-10-26 6:15,40,8.6,5.2,1017,93,3.5,0,0,98,1,45,600,0.08,4,6,10
2021-10-26 6:30,22,14.5,5.2,1017,93,3.5,0,0,98,1,60,600,0.1,4,6,10
2021-10-26 6:45,26,12.5,5.2,1017,93,3.5,0,0,98,1,75,600,0.12,4,6,10
2021-10-26 7:00,37,6.2,5.7,1018,92,3.8,0.26,0,100,1,90,600,0.15,5,7,10
2021-10-26 7:15,102,11.2,5.7,1018,92,3.8,0.26,0,100,1,105,600,0.18,5,7,10
2021-10-26 7:30,110,21.4,5.7,1018,92,3.8,0.26,0,100,1,120,600,0.2,5,7,10
2021-10-26 7:45,241,30,5.7,1018,92,3.8,0.26,0,100,1,135,600,0.22,5,7,10
2021-10-26 8:00,238,14.5,6.7,1018,90,3.8,0.28,0,100,1,150,600,0.25,5,8,10
2021-10-26 8:15,159,5.9,6.7,1018,90,3.8,0.28,0,100,1,165,600,0.28,5,8,10
2021-10-26 8:30,173,14.6,6.7,1018,90,3.8,0.28,0,100,1,180,600,0.3,5,8,10
2021-10-26 8:45,412,21.6,6.7,1018,90,3.8,0.28,0,100,1,195,600,0.32,5,8,10
2021-10-26 9:00,433,38,7.8,1018,89,3.7,0,0,100,1,210,600,0.35,4,9,10
2021-10-26 9:15,498,47.8,7.8,1018,89,3.7,0,0,100,1,225,600,0.38,4,9,10
2021-10-26 9:30,302,34.4,7.8,1018,89,3.7,0,0,100,1,240,600,0.4,4,9,10
2021-10-26 9:45,200,23,7.8,1018,89,3.7,0,0,100,1,255,600,0.42,4,9,10
2021-10-26 10:00,220,14,8.9,1018,91,3.9,0.1,0,100,1,270,600,0.45,5,10,10
2021-10-26 10:15,338,12.3,8.9,1018,91,3.9,0.1,0,100,1,285,600,0.48,5,10,10
2021-10-26 10:30,168,22.5,8.9,1018,91,3.9,0.1,0,100,1,300,600,0.5,5,10,10
2021-10-26 10:45,241,25.9,8.9,1018,91,3.9,0.1,0,100,1,315,600,0.52,5,10,10
2021-10-26 11:00,260,23.3,9.1,1018,90,4.6,0,0,99,1,330,600,0.55,4,11,10
2021-10-26 11:15,213,25.3,9.1,1018,90,4.6,0,0,99,1,345,600,0.57,4,11,10
2021-10-26 11:30,228,26.3,9.1,1018,90,4.6,0,0,99,1,360,600,0.6,4,11,10
2021-10-26 11:45,186,19.4,9.1,1018,90,4.6,0,0,99,1,375,600,0.62,4,11,10
2021-10-26 12:00,197,11.5,10,1018,88,4.1,0,0,96,1,390,600,0.65,4,12,10
2021-10-26 12:15,488,25.3,10,1018,88,4.1,0,0,96,1,405,600,0.68,4,12,10
2021-10-26 12:30,371,31.8,10,1018,88,4.1,0,0,96,1,420,600,0.7,4,12,10
2021-10-26 12:45,233,26.4,10,1018,88,4.1,0,0,96,1,435,600,0.72,4,12,10
